房等	10301789	0.049589
于房	10301789	0.049589
及房	10301789	0.049589
房让	10301789	0.049589
房及	10301789	0.049589
从房	10301789	0.049589
房对	10301789	0.049589
并房	10301789	0.049589
房于	10301789	0.049589
比房	10301789	0.049589
租比	2185532	0.01052
城于	2086101	0.010042
城是	2086101	0.010042
城给	2086101	0.010042
城以	2086101	0.010042
以城	2086101	0.010042
城等	2086101	0.010042
与园	1895478	0.009124
房手	1658600	0.007984
价房	1652501	0.007954
出对	1389107	0.006687
比售	1349108	0.006494
以湖	1298177	0.006249
当湖	1298177	0.006249
路以	1027933	0.004948
是售	998961	0.004809
售及	998961	0.004809
楼于	899027	0.004328
及楼	899027	0.004328
比楼	899027	0.004328
还楼	899027	0.004328
州房	842689	0.004056
与景	810265	0.0039
出房	731084	0.003519
房出	731084	0.003519
三给	704192	0.00339
于墅	699384	0.003367
以墅	699384	0.003367
与湾	680178	0.003274
而湾	680178	0.003274
以府	668096	0.003216
府府	668096	0.003216
而墅	593880	0.002859
市房	498027	0.002397
华于	486155	0.00234
从华	486155	0.00234
锦于	470265	0.002264
天与	452930	0.00218
地地	427367	0.002057
户图型	392295	0.001888
户型图	381853	0.001838
还商	363438	0.001749
对商	363438	0.001749
房城	360602	0.001736
江房	353200	0.0017
以铺	338228	0.001628
家房	306893	0.001477
房房证	305926	0.001473
房证证	305926	0.001473
房证房	305926	0.001473
比临	297754	0.001433
房年	284555	0.00137
年房	284555	0.00137
房区	281913	0.001357
金房	268997	0.001295
期二	265962	0.00128
房户	254329	0.001224
碧园	253189	0.001219
桂碧园	241758	0.001164
宅以	241642	0.001163
楼在售	229685	0.001106
县房	229079	0.001103
款房	216048	0.00104
二售	210504	0.001013
平以	205511	0.000989
平在	205511	0.000989
而瑞	203844	0.000981
产产证	200494	0.000965
比产证	200494	0.000965
溪溪	196488	0.000946
产证房	193881	0.000933
上于	190467	0.000917
税房	184094	0.000886
房税	184094	0.000886
河房	183278	0.000882
翠是	182756	0.00088
物业电话	180449	0.000869
村房	179190	0.000863
万房	173284	0.000834
发房	164135	0.00079
贷款房	163451	0.000787
南房	161211	0.000776
房南	161211	0.000776
园州	159650	0.000768
源房	158086	0.000761
而荣	156296	0.000752
房景	155851	0.00075
景房	155851	0.00075
车位比	144553	0.000696
以栋	133730	0.000644
比栋	133730	0.000644
岛房	131665	0.000634
庆房	129621	0.000624
及环	128816	0.00062
二城	128711	0.00062
江价	127561	0.000614
地产公司	125649	0.000605
东房	123583	0.000595
万城	122990	0.000592
路房	123003	0.000592
城万	122990	0.000592
济房	122755	0.000591
房询	122672	0.00059
房公	119011	0.000573
沙房	118454	0.00057
房局	115479	0.000556
局房	115479	0.000556
房期	115500	0.000556
庄房	113991	0.000549
规划图	114036	0.000549
城价	113419	0.000546
汉房	112356	0.000541
房策	109579	0.000527
策房	109579	0.000527
租公	108434	0.000522
里州	105127	0.000506
园手	103996	0.000501
住房公积金	104074	0.000501
房么样	103332	0.000497
庭华	102100	0.000491
华庭	102100	0.000491
房明	101526	0.000489
江区	100357	0.000483
当住	100258	0.000483
地块	99972	0.000481
城江	99315	0.000478
期城	98986	0.000476
房置	97493	0.000469
嘉房	96849	0.000466
津房	96642	0.000465
港房	93982	0.000452
州苑	92681	0.000446
管房	89994	0.000433
价园	89120	0.000429
景御	88345	0.000425
公积金贷款	88058	0.000424
积金贷款	88211	0.000425
房海	87809	0.000423
海房	87809	0.000423
中房	87199	0.00042
房中	87199	0.00042
街房	86391	0.000416
房街	86391	0.000416
银房	86316	0.000415
还涨	84771	0.000408
园景	84437	0.000406
能房	83662	0.000403
租市	83160	0.0004
城户	80898	0.000389
家租	80452	0.000387
郑房	79743	0.000384
邸于	78815	0.000379
农房	78665	0.000379
昆房	78462	0.000378
处售	77531	0.000373
楼处	77038	0.000371
房房惠	77006	0.000371
房天	76573	0.000369
一租	76400	0.000368
天房	76573	0.000369
华房	76473	0.000368
城图	76517	0.000368
云房	76013	0.000366
城型	76017	0.000366
园市	76072	0.000366
仍算	76067	0.000366
临房	75842	0.000365
地产开发	75243	0.000362
区价	74472	0.000358
价区	74472	0.000358
城园	73706	0.000355
园城	73706	0.000355
产权房	73748	0.000355
州湾	73133	0.000352
景苑	72937	0.000351
城一	72989	0.000351
房新	71916	0.000346
铺租	71730	0.000345
林房	71250	0.000343
安房	70802	0.000341
出铺	69549	0.000335
价一	69359	0.000334
锦房	67963	0.000327
侨侨	68117	0.000328
庭房	67849	0.000327
湖城	67730	0.000326
湖城湖	67730	0.000326
城湖	67730	0.000326
湖与城	67730	0.000326
售部	67304	0.000324
房大	66804	0.000322
房地产开发	66764	0.000321
价均	66369	0.000319
沈房	65563	0.000316
物业费	65544	0.000316
区园	65608	0.000316
价苑	64966	0.000313
租里	63575	0.000306
惠房	62109	0.000299
房销	61797	0.000297
销房	61797	0.000297
园京	61821	0.000298
楼州	61299	0.000295
苑江	60345	0.00029
房涨	60420	0.000291
涨房	60420	0.000291
房申	60613	0.000292
房绿	59766	0.000288
楼城	59702	0.000287
户园	59136	0.000285
城售	59112	0.000285
桂房	59411	0.000286
售城	59112	0.000285
泉房	59119	0.000285
丰房	59071	0.000284
均价	58684	0.000282
湖园	58448	0.000281
园型	57318	0.000276
恒房	56779	0.000273
人房	56908	0.000274
管房局	56408	0.000272
房五	55292	0.000266
锡房	54937	0.000264
房几	55037	0.000265
景湾	54595	0.000263
湾景	54595	0.000263
园样	54147	0.000261
房周	54168	0.000261
周房	54168	0.000261
房米	53887	0.000259
划区	53837	0.000259
城出	53849	0.000259
要房	53305	0.000257
江号	53367	0.000257
号江	53367	0.000257
景二	52537	0.000253
地房	51908	0.00025
宁房	51513	0.000248
省房	51856	0.00025
提取公积金	51307	0.000247
期型	51401	0.000247
公积金提取	51307	0.000247
房盛	51361	0.000247
期园	50944	0.000245
园期	50944	0.000245
产税	50860	0.000245
房签	50512	0.000243
预售	49980	0.000241
科房	50252	0.000242
城样	50267	0.000242
城家	49745	0.000239
蓝湾	49484	0.000238
置业公司	49442	0.000238
湖么	49278	0.000237
富房	49050	0.000236
查询公积金	48800	0.000235
公积金查询	48800	0.000235
乡房	48715	0.000234
城星	48646	0.000234
会房	48185	0.000232
名房	48170	0.000232
房会	48185	0.000232
房贷贷款	47471	0.000229
房纪	47531	0.000229
房押	47530	0.000229
月价	47521	0.000229
押房	47530	0.000229
号区	47269	0.000228
岸房	47203	0.000227
达房	46715	0.000225
里城	46443	0.000224
家区	46395	0.000223
府悦	46257	0.000223
园在售	45171	0.000217
山房	45076	0.000217
园售	45171	0.000217
里区	44855	0.000216
苑名	44384	0.000214
华城	43889	0.000211
苑出	44093	0.000212
乐而居	43310	0.000208
房首	43455	0.000209
发城	43184	0.000208
乐居	43310	0.000208
房上	42692	0.000206
房个	42765	0.000206
湾江	42957	0.000207
个房	42765	0.000206
筑于	42615	0.000205
而筑	42615	0.000205
市苑	42398	0.000204
苑市	42398	0.000204
城港	41884	0.000202
阳租	42210	0.000203
市号	41964	0.000202
号城	42224	0.000203
院房	42126	0.000203
徐房	41697	0.000201
房商	41638	0.0002
阳园	41169	0.000198
户江	41173	0.000198
城京	40808	0.000196
租门面	40946	0.000197
湖湖景	40311	0.000194
汇房	40507	0.000195
景湖	40311	0.000194
河城	40108	0.000193
片区	40216	0.000194
南价	39785	0.000192
保障房	39601	0.000191
昌市	39599	0.000191
山租	39282	0.000189
城三	39152	0.000188
房均	39380	0.00019
园锦	38964	0.000188
楼园	38933	0.000187
园楼	38933	0.000187
城金	39000	0.000188
租廉房	37940	0.000183
区苑	38001	0.000183
房业	38012	0.000183
业房	38012	0.000183
售屋	37457	0.00018
房瑞	37593	0.000181
瑞房	37593	0.000181
江府	37586	0.000181
湖与墅	37682	0.000181
室房	37625	0.000181
府江	37586	0.000181
汉市	36432	0.000175
房准	36423	0.000175
土让	35884	0.000173
湖一	35922	0.000173
房算	36141	0.000174
威房	36174	0.000174
蓝房	35947	0.000173
小区物业	35461	0.000171
城尚	35766	0.000172
房行	35591	0.000171
尚房	35066	0.000169
号园	35208	0.000169
城地	34807	0.000168
家苑	34935	0.000168
州港	34831	0.000168
地城	34807	0.000168
国际广场	34287	0.000165
园金	34313	0.000165
房登	34040	0.000164
号户	33853	0.000163
万租	33739	0.000162
香里	33490	0.000161
户湖	33638	0.000162
回迁	33523	0.000161
店房	33063	0.000159
室租	33339	0.00016
租有	33131	0.000159
价杭	33191	0.00016
适用	32957	0.000159
境在	32821	0.000158
园万	33028	0.000159
户府	32987	0.000159
三价	32787	0.000158
高房	32541	0.000157
洛房	32360	0.000156
年贷	32406	0.000156
房星	32623	0.000157
星房	32623	0.000157
宿房	32584	0.000157
苑样	32616	0.000157
碧桂房	32349	0.000156
豪房	32413	0.000156
岛区	32103	0.000155
翠园	32132	0.000155
贸城	32157	0.000155
百房	32046	0.000154
园翠	32132	0.000155
售证	32223	0.000155
税费	32012	0.000154
房本	31648	0.000152
三给区	31447	0.000151
德房	31659	0.000152
房德	31659	0.000152
荟在	31275	0.000151
锦苑	31145	0.00015
园与墅	31190	0.00015
荟是	31275	0.000151
荟荟	31275	0.000151
源河	30731	0.000148
烂尾	30984	0.000149
华苑	30738	0.000148
澜观	31028	0.000149
陵房	30696	0.000148
城融	30491	0.000147
河家	30385	0.000146
城苑	30473	0.000147
家河	30385	0.000146
嘉州	30421	0.000146
买能	30374	0.000146
园南	30408	0.000146
家河家	30385	0.000146
于家河	30385	0.000146
家在售	30111	0.000145
银城	30213	0.000145
户棚	30007	0.000144
协房	30153	0.000145
楼江	29970	0.000144
房协	30153	0.000145
湖型	29928	0.000144
京房	30027	0.000145
期湖	30191	0.000145
园海	29596	0.000142
村区	29635	0.000143
房企	29763	0.000143
房企对	29763	0.000143
房企给	29763	0.000143
注房	29765	0.000143
房企在	29763	0.000143
区云	29094	0.00014
景户	29125	0.00014
苑期	29256	0.000141
景租	29383	0.000141
城置	29105	0.00014
公积金中心	29168	0.00014
丽园	29112	0.00014
或满	29334	0.000141
房域	29238	0.000141
园东	29297	0.000141
置城	29105	0.00014
芜房	28911	0.000139
湖售	28959	0.000139
售湖	28959	0.000139
房划	28792	0.000139
侨城	28822	0.000139
富州	28653	0.000138
金府	28639	0.000138
城划	28316	0.000136
手楼	28520	0.000137
城增	28351	0.000136
区墅	28227	0.000136
城嘉	27927	0.000134
泽房	27924	0.000134
墅区	28227	0.000136
楼万	28054	0.000135
房收	28233	0.000136
园到	28015	0.000135
园盛	27908	0.000134
首套房	27680	0.000133
售墅	27341	0.000132
城桂	27396	0.000132
房跌	27231	0.000131
二锦	27052	0.00013
荣盛	27207	0.000131
信房	27133	0.000131
市楼	26996	0.00013
区滨	26991	0.00013
城汉	26900	0.000129
佳房	26918	0.00013
租嘉	26858	0.000129
润房	26678	0.000128
家路	26854	0.000129
投资房	27006	0.00013
津园	26886	0.000129
置地	26558	0.000128
万售	26260	0.000126
面售	26589	0.000128
御城	26271	0.000126
瑰园	26541	0.000128
荣房	26340	0.000127
御州	26036	0.000125
房看	25922	0.000125
江样	26109	0.000126
十房	25870	0.000125
房住	25605	0.000123
汇城	25722	0.000124
融房	25470	0.000123
湾悦	25728	0.000124
湖天	25771	0.000124
城汇	25722	0.000124
庄区	25571	0.000123
城华	25676	0.000124
香园	25431	0.000122
城泰	25171	0.000121
津区	25199	0.000121
地产招聘	25085	0.000121
金紫	25393	0.000122
庭二	25401	0.000122
园馨园	25300	0.000122
地拿地	24735	0.000119
价在售	24730	0.000119
房成	24847	0.00012
城杭	24977	0.00012
个人公积金	24385	0.000117
都丽	24305	0.000117
于底	24500	0.000118
园新	24428	0.000118
京街	24356	0.000117
房记	24422	0.000118
会价	24620	0.000119
城墅	24284	0.000117
限价	24364	0.000117
公积金电话	24561	0.000118
东里	23986	0.000115
楼府	24144	0.000116
山户	23958	0.000115
苏房	23902	0.000115
家期	24228	0.000117
宅房	24099	0.000116
鑫房	23459	0.000113
源州	23626	0.000114
万府	23639	0.000114
江墅	23607	0.000114
