仪比	422831	0.04511
比仪	422831	0.04511
仪及	422831	0.04511
仪仪	422831	0.04511
仪是	422831	0.04511
机给	310805	0.033158
比表	198566	0.021184
是阀	171323	0.018278
控控	165800	0.017688
或阀	148707	0.015865
在阀	148707	0.015865
阀及	148707	0.015865
使泵	125541	0.013393
等度	99437	0.010608
器仪	82668	0.008819
给料	67180	0.007167
计在	66895	0.007137
计与	66895	0.007137
计计	66895	0.007137
计对	66895	0.007137
仪测	56535	0.006031
仪检	44471	0.004744
检仪	44471	0.004744
比表仪	43104	0.004599
测检仪	36328	0.003876
测定	35618	0.0038
量计	33902	0.003617
析仪	33871	0.003614
热着	31813	0.003394
分析仪	31409	0.003351
流量计	29734	0.003172
色谱	27858	0.002972
硫硫	26969	0.002877
器式	24369	0.0026
罐是	22629	0.002414
锡锡	21033	0.002244
水处理	21014	0.002242
仪谱	20928	0.002233
谱仪	20928	0.002233
显微镜	20550	0.002192
断路	19463	0.002076
断路器	18781	0.002004
尘器	17782	0.001897
试验机	17532	0.00187
接地	17500	0.001867
量仪	16872	0.0018
光谱	16631	0.001774
硬度	15882	0.001694
仪度	15754	0.001681
度仪	15754	0.001681
减机	15380	0.001641
汽蒸	14721	0.001571
压力表	14665	0.001565
温温	14601	0.001558
测定仪	14216	0.001517
化净	13953	0.001489
测量仪	13929	0.001486
地磅	13868	0.00148
离心机	13717	0.001463
试剂盒	13605	0.001451
互感	13349	0.001424
液器	12774	0.001363
探器	12495	0.001333
低压	12189	0.0013
仪光	12086	0.001289
光仪	12086	0.001289
又购	12063	0.001287
相色谱	12034	0.001284
校准	11806	0.00126
体仪	10683	0.00114
气缸	10612	0.001132
准仪	10449	0.001115
对焊	10337	0.001103
活性	10226	0.001091
机冷	10231	0.001091
液相	9977	0.001064
液计	9442	0.001007
气仪	9344	0.000997
电动机	9183	0.00098
采样	9129	0.000974
粘度	8994	0.00096
气相	8952	0.000955
光度	8937	0.000953
灭菌	8876	0.000947
称重	8859	0.000945
温度器	8822	0.000941
位计	8750	0.000933
伦捷	8749	0.000933
拉力	8509	0.000908
液位计	8421	0.000898
液仪	8389	0.000895
仪液	8389	0.000895
筛是	8307	0.000886
计数	8230	0.000878
谱柱	8203	0.000875
色谱柱	8174	0.000872
分光	8169	0.000872
滤机	8054	0.000859
控阀	7824	0.000835
光谱仪	7774	0.000829
仪波	7734	0.000825
波仪	7734	0.000825
气器	7734	0.000825
探仪	7730	0.000825
电导	7731	0.000825
温度计	7703	0.000822
岛津	7622	0.000813
氧仪	7545	0.000805
干机	7511	0.000801
仪气	7497	0.0008
联轴器	7417	0.000791
探伤	7305	0.000779
搅机	7243	0.000773
控仪	7212	0.000769
振器	7128	0.00076
培养基	7126	0.00076
防雷	7119	0.000759
活性炭	7032	0.00075
气谱	6998	0.000747
臭氧	6887	0.000735
油器	6874	0.000733
器油	6874	0.000733
试验箱	6712	0.000716
扭矩	6629	0.000707
比度计	6594	0.000703
度计	6594	0.000703
阀通	6575	0.000701
气相色谱	6577	0.000702
色谱仪	6535	0.000697
光度计	6427	0.000686
射仪	6383	0.000681
抗体	6223	0.000664
压滤	6233	0.000665
仪发	6195	0.000661
厚仪	6139	0.000655
测比表	6105	0.000651
灯防	6095	0.00065
水处理设备	6084	0.000649
电导率	6032	0.000644
液阀	6009	0.000641
填料	5985	0.000639
粉尘	5947	0.000634
转子	5947	0.000634
制阀	5911	0.000631
水分仪	5836	0.000623
仪表公司	5832	0.000622
阻仪	5827	0.000622
校验	5752	0.000614
污泥	5743	0.000613
制仪	5704	0.000609
避雷	5703	0.000608
养箱	5643	0.000602
检测设备	5591	0.000596
定量	5577	0.000595
度测	5575	0.000595
拌器	5550	0.000592
射线	5541	0.000591
培箱	5516	0.000588
安川	5504	0.000587
能器	5483	0.000585
防静	5463	0.000583
培养箱	5389	0.000575
液相色谱	5145	0.000549
机烘	5077	0.000542
密仪	5009	0.000534
检测仪器	4995	0.000533
扭力	5001	0.000534
轴承SKF	4979	0.000531
仪牌	4945	0.000528
移液	4921	0.000525
分光光度计	4871	0.00052
胶机	4864	0.000519
金相	4796	0.000512
波机	4805	0.000513
率仪	4726	0.000504
试验器	4736	0.000505
光源	4736	0.000505
检测器	4693	0.000501
定仪	4691	0.0005
度表	4687	0.0005
压滤机	4643	0.000495
电子天平	4632	0.000494
硬度计	4620	0.000493
冷塔	4612	0.000492
反渗透	4555	0.000486
化仪	4541	0.000484
光栅	4507	0.000481
搅器	4519	0.000482
型仪	4496	0.00048
仪量	4500	0.00048
氮液	4489	0.000479
氏硬度	4495	0.00048
干燥箱	4492	0.000479
垫片	4455	0.000475
梅特勒	4440	0.000474
试验仪	4430	0.000473
温度仪	4419	0.000471
电能表	4423	0.000472
离器	4412	0.000471
测厚仪	4366	0.000466
器网	4343	0.000463
仪热	4322	0.000461
热仪	4322	0.000461
烟气	4299	0.000459
废水	4297	0.000458
血清	4271	0.000456
检定	4279	0.000457
控箱	4272	0.000456
漏仪	4264	0.000455
仪厂	4253	0.000454
柴油发电机	4265	0.000455
酰胺	4243	0.000453
防静电	4204	0.000449
仪点	4204	0.000449
点仪	4204	0.000449
冰机	4209	0.000449
封圈	4164	0.000444
机吸	4159	0.000444
水浴	4136	0.000441
表控	4145	0.000442
研磨	4116	0.000439
烘箱	4120	0.00044
搅拌器	4096	0.000437
纯化	4087	0.000436
网滤	4071	0.000434
样器	4064	0.000434
低温箱	4057	0.000433
泥机	4024	0.000429
控柜	4015	0.000428
蒸馏	4002	0.000427
机柜	3975	0.000424
距仪	3960	0.000422
溶氧	3941	0.00042
仪水	3938	0.00042
水仪	3938	0.00042
科技公司	3943	0.000421
应变	3916	0.000418
温仪	3900	0.000416
塞泵	3900	0.000416
微量	3902	0.000416
比重	3901	0.000416
监测仪	3872	0.000413
混机	3862	0.000412
滤膜	3852	0.000411
喷嘴	3842	0.00041
哈希	3804	0.000406
螺杆空压机	3812	0.000407
三阀	3793	0.000405
开关柜	3783	0.000404
电流表	3785	0.000404
扬程	3767	0.000402
避雷器	3771	0.000402
在线监测	3775	0.000403
测氧	3722	0.000397
进样	3714	0.000396
网仪	3712	0.000396
仪网	3712	0.000396
测氧测	3722	0.000397
发电机机组	3711	0.000396
风量	3694	0.000394
器阀	3661	0.000391
制备	3648	0.000389
污水设备	3640	0.000388
卡尺	3590	0.000383
螺式	3589	0.000383
水准仪	3571	0.000381
离心风机	3565	0.00038
气液	3549	0.000379
恒湿	3538	0.000377
湿恒	3538	0.000377
恒恒湿	3538	0.000377
恒湿恒湿	3538	0.000377
波洗	3526	0.000376
甲烷	3510	0.000374
测气	3525	0.000376
正泰	3523	0.000376
电磁流量计	3496	0.000373
仪科	3494	0.000373
科仪	3494	0.000373
管式	3489	0.000372
原子吸收	3490	0.000372
糙度	3480	0.000371
螺杆机	3466	0.00037
粗糙度	3468	0.00037
仪压	3452	0.000368
手持式	3454	0.000368
压仪	3452	0.000368
可燃	3429	0.000366
振仪	3432	0.000366
液罐	3383	0.000361
三坐标	3380	0.000361
气体检测	3359	0.000358
流速	3365	0.000359
母线	3371	0.00036
恒温恒湿	3363	0.000359
超声清洗	3347	0.000357
轮器	3353	0.000358
叶轮	3345	0.000357
烟囱	3309	0.000353
控置	3300	0.000352
金属探测	3280	0.00035
氨氮	3259	0.000348
水滤	3259	0.000348
比色	3249	0.000347
谱质	3243	0.000346
质谱	3243	0.000346
轴承尺寸	3248	0.000347
偿器	3238	0.000345
液磁	3196	0.000341
气检	3170	0.000338
测温仪	3165	0.000338
纬仪	3155	0.000337
相柱	3140	0.000335
消解	3137	0.000335
测试标准	3108	0.000332
软化	3117	0.000333
波测	3098	0.000331
阀器	3101	0.000331
采样器	3098	0.000331
粘度计	3078	0.000328
校准仪	3062	0.000327
循环水	3040	0.000324
粒机	3047	0.000325
对点器	3046	0.000325
艾默生	3031	0.000323
超声波清洗	3036	0.000324
摇床	3026	0.000323
氧氢	3006	0.000321
药机	3009	0.000321
仪力	2993	0.000319
测距仪	2997	0.00032
力仪	2993	0.000319
压表	2986	0.000319
盐雾	2975	0.000317
滤板	2960	0.000316
振筛	2956	0.000315
流风机	2960	0.000316
超滤	2964	0.000316
滤油	2958	0.000316
泰克	2952	0.000315
测试剂	2947	0.000314
动泵	2928	0.000312
实验设备	2929	0.000312
仪瑞	2936	0.000313
防爆箱	2931	0.000313
赛默	2935	0.000313
测微	2931	0.000313
喷器	2918	0.000311
湿箱	2916	0.000311
细胞培养	2901	0.000309
酶标仪	2888	0.000308
照度	2854	0.000304
分析仪器	2860	0.000305
液测	2836	0.000303
高低温	2837	0.000303
污水处理设备	2838	0.000303
导电	2827	0.000302
光测	2813	0.0003
控制仪	2816	0.0003
隔离开	2801	0.000299
隔离开关	2795	0.000298
接线盒	2771	0.000296
泵泵轴	2759	0.000294
蜗杆	2757	0.000294
浮液	2763	0.000295
浆机	2754	0.000294
带式	2750	0.000293
阀兰	2720	0.00029
测量仪器	2726	0.000291
混器	2713	0.000289
动筛	2711	0.000289
电伴	2716	0.00029
冲击试验	2704	0.000288
室仪	2702	0.000288
可燃气	2703	0.000288
硫仪	2687	0.000287
熔点	2700	0.000288
智能电表	2697	0.000288
中仪	2689	0.000287
浊度	2696	0.000288
超声波机	2682	0.000286
生物公司	2665	0.000284
四氟	2658	0.000284
标准品	2648	0.000283
移液器	2650	0.000283
烟仪	2620	0.00028
科器	2618	0.000279
机检	2633	0.000281
检机	2633	0.000281
气相色谱仪	2606	0.000278
欧表	2604	0.000278
抛机	2614	0.000279
粒度	2612	0.000279
样仪	2596	0.000277
滤料	2600	0.000277
仪样	2596	0.000277
赛默飞	2575	0.000275
可燃气体	2568	0.000274
振谐	2568	0.000274
电镜	2540	0.000271
湿仪	2548	0.000272
丹佛斯	2543	0.000271
红外光谱	2508	0.000268
合仪	2509	0.000268
电缆型号	2495	0.000266
奥林巴斯	2497	0.000266
电导仪	2487	0.000265
一氧	2497	0.000266
浴锅	2468	0.000263
测试盒	2466	0.000263
光片	2481	0.000265
汽油发电机	2468	0.000263
力士乐	2470	0.000264
高压开关	2452	0.000262
压片	2457	0.000262
度箱	2463	0.000263
胶管	2459	0.000262
空气压缩	2444	0.000261
灭菌器	2438	0.00026
能仪	2423	0.000258
托利多	2417	0.000258
流体	2406	0.000257
位阀	2414	0.000258
秤台	2409	0.000257
阀位	2414	0.000258
自控	2408	0.000257
振动筛	2384	0.000254
气体检测仪	2387	0.000255
普仪	2386	0.000255
冷水机	2392	0.000255
氧化氯	2398	0.000256
钳表	2368	0.000253
补偿器	2381	0.000254
聚四	2376	0.000253
表阀	2365	0.000252
丝杆	2349	0.000251
压缩空气	2358	0.000252
碳仪	2357	0.000251
微机	2332	0.000249
绝缘子	2342	0.00025
电机价格	2346	0.00025
水检	2332	0.000249
磁粉	2332	0.000249
滤袋	2340	0.00025
电机的价格	2346	0.00025
袋滤	2340	0.00025
层析	2324	0.000248
离子色谱	2329	0.000248
行星	2328	0.000248
二氧化氯	2323	0.000248
液管	2326	0.000248
衡器	2313	0.000247
真空干燥	2311	0.000247
质粒	2301	0.000245
安全柜	2285	0.000244
位式	2291	0.000244
仪动	2264	0.000242
动仪	2264	0.000242
万能试验机	2250	0.00024
含仪	2248	0.00024
显示仪	2248	0.00024
仪含	2248	0.00024
溶解氧	2254	0.00024
红外测温	2237	0.000239
乳化	2235	0.000238
拉曼	2242	0.000239
伴热带	2223	0.000237
缓冲液	2221	0.000237
氧量	2214	0.000236
轴承型号	2227	0.000238
硫测	2219	0.000237
吸仪	2230	0.000238
数仪	2223	0.000237
